Date,Match Type,Ranking Type,Rank,Player,Country,Rating,Career Best
2024-01-02,ODI,BATTING,89,448,Iftikhar Ahmed,,"453 v Bangladesh, 31/10/2023"
2024-01-02,ODI,BATTING,90,447,Shikhar Dhawan,,"813 v Pakistan, 23/09/2018"
2024-01-02,ODI,BATTING,90,447,Towhid Hridoy,,"476 v Sri Lanka, 15/03/2024"
2024-01-02,ODI,BATTING,92,445,Brandon McMullen,,"498 v United States, 31/10/2024"
2024-01-02,ODI,BATTING,93,438,Hardik Pandya,,"561 v England, 28/03/2021"
2024-01-02,ODI,BATTING,94,434,Haris Sohail,,"618 v Zimbabwe, 30/10/2020"
2024-01-02,ODI,BATTING,94,434,Teja Nidamanuru,,"443 v West Indies, 26/06/2023"
2024-01-02,ODI,BATTING,96,432,Dhananjaya de Silva,,"487 v Netherlands, 30/06/2023"
2024-01-02,ODI,BATTING,96,432,Kushal Bhurtel,,"474 v Netherlands, 25/02/2024"
2024-01-02,ODI,BATTING,96,432,Singh,,"484 v Oman, 11/11/2024"
2024-01-02,ODI,BATTING,99,431,Mehidy Hasan,,"462 v India, 07/12/2022"
2024-01-02,ODI,BATTING,99,431,Tony Ura,,"431 v Canada, 05/04/2023"
2024-01-02,ODI,BOWLING,1,716,Keshav Maharaj,,"741 v Australia, 16/11/2023"
2024-01-02,ODI,BOWLING,2,703,Josh Hazlewood,,"733 v England, 26/01/2018"
2024-01-02,ODI,BOWLING,3,678,Mohammed Siraj,,"736 v New Zealand, 21/01/2023"
2024-01-02,ODI,BOWLING,4,675,Adam Zampa,,"698 v England, 19/09/2024"
2024-01-02,ODI,BOWLING,5,667,Rashid Khan,,"806 v Pakistan, 21/09/2018"
2024-01-02,ODI,BOWLING,6,665,Jasprit Bumrah,,"841 v West Indies, 01/11/2018"
2024-01-02,ODI,BOWLING,7,650,Shaheen Afridi,,"696 v Australia, 10/11/2024"
2024-01-02,ODI,BOWLING,8,648,Mohammad Mohammad Nabi,,"657 v Zimbabwe, 09/06/2022"
2024-01-02,ODI,BOWLING,9,645,Kuldeep Yadav,,"765 v New Zealand, 26/01/2019"
2024-01-02,ODI,BOWLING,10,643,Trent Boult,,"775 v Australia, 11/09/2022"
2024-01-02,ODI,BOWLING,11,629,Mohammad Shami,,"657 v New Zealand, 15/11/2023"
2024-01-02,ODI,BOWLING,12,622,Mitchell Starc,,"783 v New Zealand, 29/03/2015"
2024-01-02,ODI,BOWLING,13,621,Mujeeb Ur Rahman,,"712 v Ireland, 24/01/2021"
2024-01-02,ODI,BOWLING,14,611,Mark Watt,,"622 v West Indies, 01/07/2023"
2024-01-02,ODI,BOWLING,14,611,Maheesh Theekshana,,"650 v New Zealand, 17/11/2024"
2024-01-02,ODI,BOWLING,16,599,Kagiso Rabada,,"724 v England, 29/05/2017"
2024-01-02,ODI,BOWLING,17,596,Chris Woakes,,"711 v Sri Lanka, 04/07/2021"
2024-01-02,ODI,BOWLING,18,593,Matt Henry,,"691 v Bangladesh, 26/03/2021"
2024-01-02,ODI,BOWLING,19,589,Bernard Scholtz,,"659 v UAE, 20/09/2024"
2024-01-02,ODI,BOWLING,20,586,Saurabh Netravalkar,,"597 v Nepal, 20/06/2023"
2024-01-02,ODI,BOWLING,21,582,Mitchell Santner,,"663 v England, 25/02/2018"
2024-01-02,ODI,BOWLING,22,572,Ravindra Jadeja,,"738 v Zimbabwe, 01/08/2013"
2024-01-02,ODI,BOWLING,23,566,Mark Adair,,"574 v South Africa, 02/10/2024"
2024-01-02,ODI,BOWLING,24,563,Rauf,,"618 v Australia, 10/11/2024"
2024-01-02,ODI,BOWLING,25,562,Pat Cummins,,"729 v Pakistan, 12/06/2019"
2024-01-02,ODI,BOWLING,26,561,Shakib Al Hasan,,"717 v Zimbabwe, 05/11/2009"
2024-01-02,ODI,BOWLING,27,546,Akeal Hosein,,"597 v South Africa, 21/03/2023"
2024-01-02,ODI,BOWLING,27,546,Andy McBrine,,"646 v West Indies, 16/01/2022"
2024-01-02,ODI,BOWLING,29,541,Adil Rashid,,"687 v Sri Lanka, 20/10/2018"
2024-01-02,ODI,BOWLING,30,539,Sandeep Lamichhane,,"595 v Papua New Guinea, 13/03/2023"
2024-01-02,ODI,BOWLING,31,537,Marco Jansen,,"573 v New Zealand, 01/11/2023"
2024-01-02,ODI,BOWLING,32,535,Lungi Ngidi,,"621 v Australia, 04/03/2020"
2024-01-02,ODI,BOWLING,33,530,Alzarri Joseph,,"625 v South Africa, 21/03/2023"
2024-01-02,ODI,BOWLING,34,528,Joshua Little,,"533 v Zimbabwe, 21/01/2023"
2024-01-02,ODI,BOWLING,35,523,Mohammad Shoriful Islam,,"563 v Afghanistan, 06/11/2024"
2024-01-02,ODI,BOWLING,36,518,Dilshan Madushanka,,"551 v Bangladesh, 15/03/2024"
2024-01-02,ODI,BOWLING,37,516,Fazalhaq Farooqi,,"544 v Pakistan, 24/08/2023"
2024-01-02,ODI,BOWLING,38,515,Reece Topley,,"558 v South Africa, 21/10/2023"
2024-01-02,ODI,BOWLING,39,509,Christopher Sole,,"511 v Zimbabwe, 04/07/2023"
2024-01-02,ODI,BOWLING,40,508,Ruben Trumpelmann,,"522 v Nepal, 15/02/2024"
2024-01-02,ODI,BOWLING,41,505,Mohammad Wasim,,"505 v England, 11/11/2023"
2024-01-02,ODI,BOWLING,42,502,Mehidy Hasan,,"725 v Sri Lanka, 25/05/2021"
2024-01-02,ODI,BOWLING,43,501,Logan van Beek,,"529 v Afghanistan, 03/11/2023"
2024-01-02,ODI,BOWLING,44,500,Aayan Afzal Khan,,"517 v Sri Lanka, 19/06/2023"
2024-01-02,ODI,BOWLING,44,500,Tabraiz Shamsi,,"597 v Bangladesh, 20/03/2022"
2024-01-02,ODI,BOWLING,46,499,Bilal Khan,,"545 v United States, 12/06/2022"
2024-01-02,ODI,BOWLING,47,497,Jofra Archer,,"642 v Australia, 13/09/2020"
2024-01-02,ODI,BOWLING,47,497,Mustafizur Rahman,,"695 v West Indies, 14/12/2018"
2024-01-02,ODI,BOWLING,49,493,Aryan Dutt,,"542 v UAE, 09/11/2024"
2024-01-02,ODI,BOWLING,50,491,Richard Ngarava,,"553 v Sri Lanka, 08/01/2024"
2024-01-02,ODI,BOWLING,51,490,Blessing Muzarabani,,"524 v Pakistan, 24/11/2024"
2024-01-02,ODI,BOWLING,52,484,Lockie Ferguson,,"668 v West Indies, 22/06/2019"
2024-01-02,ODI,BOWLING,52,484,Craig Young,,"504 v South Africa, 07/10/2024"
2024-01-02,ODI,BOWLING,54,483,Zeeshan Maqsood,,"510 v Ireland, 19/06/2023"
2024-01-02,ODI,BOWLING,55,481,Kaleemullah,,"524 v Canada, 26/09/2024"
2024-01-02,ODI,BOWLING,56,479,Nosthush Kenjige,,"537 v Nepal, 02/11/2024"
2024-01-02,ODI,BOWLING,57,477,Safyaan Sharif,,"542 v England, 10/06/2018"
2024-01-02,ODI,BOWLING,58,473,Rohan Mustafa,,"523 v West Indies, 04/06/2023"
2024-01-02,ODI,BOWLING,59,471,Gudakesh Motie-Kanhai,,"610 v England, 06/11/2024"
2024-01-02,ODI,BOWLING,60,468,Mohammad Nawaz,,"542 v New Zealand, 27/04/2023"
2024-01-02,ODI,BOWLING,61,465,Gerald Coetzee,,"479 v Australia, 16/11/2023"
2024-01-02,ODI,BOWLING,62,464,Wanindu De Silva,,"597 v West Indies, 23/10/2024"
2024-01-02,ODI,BOWLING,62,464,Assad Vala,,"467 v Nepal, 03/03/2023"
2024-01-02,ODI,BOWLING,64,462,Chad Soper,,"488 v UAE, 05/03/2023"
2024-01-02,ODI,BOWLING,65,459,Sikandar Raza,,"507 v Pakistan, 24/11/2024"
2024-01-02,ODI,BOWLING,66,458,Taskin Ahmed,,"528 v West Indies, 10/07/2022"
2024-01-02,ODI,BOWLING,66,458,Dipendra Airee,,"482 v United States, 20/06/2023"
2024-01-02,ODI,BOWLING,68,456,Sean Abbott,,"530 v West Indies, 06/02/2024"
2024-01-02,ODI,BOWLING,69,447,Mark Wood,,"615 v Afghanistan, 18/06/2019"
2024-01-02,ODI,BOWLING,70,446,Zahoor Khan,,"490 v West Indies, 06/06/2023"
2024-01-02,ODI,BOWLING,71,440,Shardul Thakur,,"546 v West Indies, 01/08/2023"
2024-01-02,ODI,BOWLING,72,439,Siddique,,"474 v Netherlands, 09/11/2024"
2024-01-02,ODI,BOWLING,73,431,Michael Leask,,"449 v Namibia, 20/07/2024"
2024-01-02,ODI,BOWLING,73,431,Moeen Ali,,"629 v Australia, 24/06/2018"
2024-01-02,ODI,BOWLING,75,429,Naseem Shah,,"474 v India, 10/09/2023"
2024-01-02,ODI,BOWLING,76,428,Kasun Rajitha,,"433 v Afghanistan, 30/10/2023"
2024-01-02,ODI,BOWLING,77,427,Fred Klaassen,,"507 v South Africa, 02/04/2023"
2024-01-02,ODI,BOWLING,78,424,Sam Curran,,"454 v Bangladesh, 06/03/2023"
2024-01-02,ODI,BOWLING,78,424,Hardik Pandya,,"553 v South Africa, 16/02/2018"
2024-01-02,ODI,BOWLING,80,421,Tangeni Lungameni,,"443 v UAE, 25/02/2023"
2024-01-02,ODI,BOWLING,81,418,Karan KC,,"424 v Pakistan, 30/08/2023"
2024-01-02,ODI,BOWLING,81,418,Graham Hume,,"499 v South Africa, 07/10/2024"
2024-01-02,ODI,BOWLING,81,418,Shadab Khan,,"607 v South Africa, 22/01/2019"
2024-01-02,ODI,BOWLING,84,417,Brandon McMullen,,"482 v Nepal, 04/11/2024"
2024-01-02,ODI,BOWLING,85,416,Jason Holder,,"486 v Sri Lanka, 10/03/2021"
2024-01-02,ODI,BOWLING,86,415,Hasan Ali,,"766 v New Zealand, 06/01/2018"
2024-01-02,ODI,BOWLING,87,414,Paul van Meekeren,,"463 v United States, 21/08/2024"
2024-01-02,ODI,BOWLING,88,412,Ish Sodhi,,"509 v Netherlands, 04/04/2022"
2024-01-02,ODI,BOWLING,89,411,Tim Southee,,"638 v England, 20/02/2015"
2024-01-02,ODI,BOWLING,89,411,Dushmantha Chameera,,"552 v Australia, 16/06/2022"
2024-01-02,ODI,BOWLING,91,409,Nisarg Patel,,"414 v Jersey, 04/04/2023"
2024-01-02,ODI,BOWLING,91,409,Sompal Kami,,"457 v Papua New Guinea, 13/03/2023"
2024-01-02,ODI,BOWLING,93,408,Glenn Maxwell,,"489 v England, 11/09/2015"
2024-01-02,ODI,BOWLING,94,399,Lalit Rajbanshi,,"492 v Canada, 16/09/2024"
2024-01-02,ODI,BOWLING,95,397,Dhananjaya de Silva,,"480 v Afghanistan, 04/06/2023"
2024-01-02,ODI,BOWLING,96,393,Dunith Wellalage,,"503 v West Indies, 20/10/2024"
2024-01-02,ODI,BOWLING,96,393,Taijul Islam,,"502 v England, 06/03/2023"
2024-01-02,ODI,BOWLING,98,390,Bas de Leede,,"409 v UAE, 09/11/2024"
2024-01-02,ODI,BOWLING,99,387,Yuzvendra Chahal,,"730 v New Zealand, 23/01/2019"
2024-01-02,ODI,BOWLING,100,385,Anrich Nortje,,"479 v England, 29/01/2023"
2024-01-02,T20,BATTING,1,887,Suryakumar Yadav,,"910 v New Zealand, 27/01/2023"
2024-01-02,T20,BATTING,2,802,Philip Salt,,"860 v West Indies, 09/11/2024"
2024-01-02,T20,BATTING,3,787,Mohammad Rizwan,,"875 v England, 28/09/2022"
2024-01-02,T20,BATTING,4,755,Aiden Markram,,"796 v England, 06/11/2021"
2024-01-02,T20,BATTING,5,734,Babar Azam,,"896 v England, 05/05/2019"
2024-01-02,T20,BATTING,6,689,Rilee Rossouw,,"724 v West Indies, 28/03/2023"
2024-01-02,T20,BATTING,7,680,Jos Buttler,,"726 v West Indies, 10/11/2024"
2024-01-02,T20,BATTING,8,674,Ruturaj Gaikwad,,"706 v Zimbabwe, 10/07/2024"
2024-01-02,T20,BATTING,9,660,Reeza Hendricks,,"709 v West Indies, 25/05/2024"
2024-01-02,T20,BATTING,10,657,Dawid Malan,,"915 v South Africa, 01/12/2020"
2024-01-02,T20,BATTING,11,646,Nicholas Pooran,,"668 v South Africa, 27/08/2024"
2024-01-02,T20,BATTING,12,645,Brandon King,,"704 v South Africa, 26/05/2024"
2024-01-02,T20,BATTING,13,637,Yashasvi Jaiswal,,"779 v Sri Lanka, 28/07/2024"
2024-01-02,T20,BATTING,13,637,Muhammad Waseem,,"716 v Afghanistan, 19/02/2023"
2024-01-02,T20,BATTING,15,621,Glenn Phillips,,"703 v England, 01/11/2022"
2024-01-02,T20,BATTING,16,617,Devon Conway,,"831 v Australia, 22/10/2022"
2024-01-02,T20,BATTING,17,613,Mitchell Marsh,,"652 v South Africa, 01/09/2023"
2024-01-02,T20,BATTING,18,610,Quinton de Kock,,"658 v Australia, 23/10/2021"
2024-01-02,T20,BATTING,19,605,Pathum Nissanka,,"698 v Pakistan, 09/09/2022"
2024-01-02,T20,BATTING,20,590,Tim Seifert,,"685 v Pakistan, 22/12/2020"
2024-01-02,T20,BATTING,21,588,Rahmanullah Gurbaz,,"648 v Bangladesh, 24/06/2024"
2024-01-02,T20,BATTING,22,581,Alex Hales,,"866 v India, 07/09/2014"
2024-01-02,T20,BATTING,23,569,Liton Liton Das,,"590 v Ireland, 29/03/2023"
2024-01-02,T20,BATTING,24,557,Richard Berrington,,"587 v Oman, 21/10/2021"
2024-01-02,T20,BATTING,25,553,Kusal Mendis,,"645 v West Indies, 17/10/2024"
2024-01-02,T20,BATTING,25,553,Kariyawasa Asalanka,,"594 v Australia, 11/06/2022"
2024-01-02,T20,BATTING,27,552,Finn Allen,,"723 v Pakistan, 17/01/2024"
2024-01-02,T20,BATTING,28,550,George Munsey,,"600 v Netherlands, 19/09/2019"
2024-01-02,T20,BATTING,28,550,Rovman Powell,,"579 v England, 16/11/2024"
2024-01-02,T20,BATTING,30,548,Travis Head,,"884 v Scotland, 04/09/2024"
2024-01-02,T20,BATTING,31,545,Mark Chapman,,"561 v England, 05/09/2023"
2024-01-02,T20,BATTING,32,543,Nazmul Shanto,,"593 v England, 14/03/2023"
2024-01-02,T20,BATTING,32,543,Ibrahim Zadran,,"605 v Australia, 22/06/2024"
2024-01-02,T20,BATTING,34,536,Glenn Maxwell,,"836 v Sri Lanka, 27/10/2019"
2024-01-02,T20,BATTING,35,535,Josh Inglis,,"652 v England, 13/09/2024"
2024-01-02,T20,BATTING,36,533,David Miller,,"587 v Sri Lanka, 19/03/2019"
2024-01-02,T20,BATTING,37,531,Kyle Mayers,,"553 v England, 14/12/2023"
2024-01-02,T20,BATTING,37,531,Harry Brook,,"567 v South Africa, 21/06/2024"
2024-01-02,T20,BATTING,39,526,Liam Livingstone,,"577 v West Indies, 14/11/2024"
2024-01-02,T20,BATTING,40,521,Paul Stirling,,"599 v UAE, 07/10/2021"
2024-01-02,T20,BATTING,41,517,Max O'Dowd,,"549 v Kenya, 18/10/2019"
2024-01-02,T20,BATTING,41,517,Marcus Stoinis,,"531 v India, 26/11/2023"
2024-01-02,T20,BATTING,43,516,Virat Kohli,,"897 v England, 07/09/2014"
2024-01-02,T20,BATTING,44,514,Jonny Bairstow,,"642 v South Africa, 21/06/2024"
2024-01-02,T20,BATTING,45,506,Iftikhar Ahmed,,"521 v New Zealand, 24/04/2023"
2024-01-02,T20,BATTING,46,503,Daryl Mitchell,,"582 v Sri Lanka, 02/04/2023"
2024-01-02,T20,BATTING,47,499,Najibullah Zadran,,"556 v Ireland, 14/01/2017"
2024-01-02,T20,BATTING,47,499,Dasun Shanaka,,"517 v India, 07/01/2023"
2024-01-02,T20,BATTING,47,499,Ishan Kishan,,"717 v Ireland, 26/06/2022"
2024-01-02,T20,BATTING,50,496,Bhanuka Rajapaksa,,"543 v England, 05/11/2022"
2024-01-02,T20,BATTING,51,494,Hazratullah Zazai,,"736 v West Indies, 16/11/2019"
2024-01-02,T20,BATTING,52,490,Johnson Charles,,"669 v England, 19/06/2024"
2024-01-02,T20,BATTING,53,484,Moeen Ali,,"525 v Australia, 12/10/2022"
2024-01-02,T20,BATTING,54,481,David Warner,,"826 v West Indies, 11/05/2010"
2024-01-02,T20,BATTING,54,481,Matthew Wade,,"483 v West Indies, 09/02/2024"
2024-01-02,T20,BATTING,56,473,Mohammad Mohammad Nabi,,"569 v Bangladesh, 15/09/2019"
2024-01-02,T20,BATTING,57,467,Sikandar Raza,,"482 v Sri Lanka, 14/01/2024"
2024-01-02,T20,BATTING,58,462,Lokesh Rahul,,"854 v England, 03/07/2018"
2024-01-02,T20,BATTING,59,460,Rohit Sharma,,"718 v West Indies, 06/11/2018"
2024-01-02,T20,BATTING,60,459,Andrew Balbirnie,,"523 v Hong Kong, 18/10/2019"
2024-01-02,T20,BATTING,60,459,Nikolaas Davin,,"540 v Zimbabwe, 22/11/2023"
2024-01-02,T20,BATTING,62,458,Tim David,,"605 v Scotland, 07/09/2024"
2024-01-02,T20,BATTING,63,449,Hossain,,"508 v New Zealand, 09/10/2022"
2024-01-02,T20,BATTING,64,448,Ben Duckett,,"560 v Pakistan, 02/10/2022"
2024-01-02,T20,BATTING,64,448,N.T. Tilak Varma,,"806 v South Africa, 15/11/2024"
2024-01-02,T20,BATTING,64,448,Rinku Singh,,"548 v Afghanistan, 17/01/2024"
2024-01-02,T20,BATTING,67,447,Tony Ura,,"563 v Namibia, 20/10/2019"
2024-01-02,T20,BATTING,67,447,Shubman Gill,,"613 v Sri Lanka, 30/07/2024"
2024-01-02,T20,BATTING,69,444,Vriitya Aravind,,"472 v New Zealand, 19/08/2023"
2024-01-02,T20,BATTING,70,442,Shakib Al Hasan,,"618 v Pakistan, 24/04/2015"
2024-01-02,T20,BATTING,71,441,Sherfane Rutherford,,"540 v England, 19/06/2024"
2024-01-02,T20,BATTING,72,428,Kane Williamson,,"760 v Bangladesh, 03/01/2017"
2024-01-02,T20,BATTING,72,428,Hardik Pandya,,"490 v West Indies, 08/08/2023"
2024-01-02,T20,BATTING,74,423,Shreyas Iyer,,"622 v South Africa, 12/06/2022"
2024-01-02,T20,BATTING,74,423,Curtis Campher,,"435 v Zimbabwe, 09/12/2023"
2024-01-02,T20,BATTING,76,420,Shan Masood,,"469 v England, 13/11/2022"
2024-01-02,T20,BATTING,76,420,J.J. Smit,,"445 v Netherlands, 03/03/2024"
2024-01-02,T20,BATTING,78,418,Heinrich Klaasen,,"494 v Ireland, 05/08/2022"
2024-01-02,T20,BATTING,79,415,Ben McDermott,,"415 v India, 03/12/2023"
2024-01-02,T20,BATTING,80,414,Dhananjaya de Silva,,"418 v New Zealand, 08/04/2023"
2024-01-02,T20,BATTING,80,414,Gerhard Erasmus,,"499 v Ireland, 22/10/2021"
2024-01-02,T20,BATTING,82,410,Jimmy Neesham,,"410 v Bangladesh, 31/12/2023"
2024-01-02,T20,BATTING,83,407,Babar Hayat,,"500 v Ireland, 05/09/2016"
2024-01-02,T20,BATTING,84,402,Temba Bavuma,,"482 v India, 12/06/2022"
2024-01-02,T20,BATTING,85,398,Aaron Johnson,,"459 v United States, 24/08/2024"
2024-01-02,T20,BATTING,86,396,Zeeshan Maqsood,,"445 v Ireland, 22/02/2022"
2024-01-02,T20,BATTING,87,395,Kusal Perera,,"751 v South Africa, 22/03/2014"
2024-01-02,T20,BATTING,87,395,Harry Tector,,"438 v Pakistan, 14/05/2024"
2024-01-02,T20,BATTING,89,393,Colin Ackermann,,"393 v South Africa, 06/11/2022"
2024-01-02,T20,BATTING,90,389,Shai Hope,,"599 v England, 17/11/2024"
2024-01-02,T20,BATTING,91,387,R.K. Paudel,,"517 v Hong Kong, 09/03/2024"
2024-01-02,T20,BATTING,92,385,Matthew Cross,,"478 v Zimbabwe, 17/09/2021"
2024-01-02,T20,BATTING,93,383,Ryan Burl,,"407 v Ireland, 01/09/2021"
2024-01-02,T20,BATTING,94,382,Wesley Madhevere,,"514 v Afghanistan, 11/06/2022"
2024-01-02,T20,BATTING,95,379,Fakhar Zaman,,"842 v Australia, 08/07/2018"
2024-01-02,T20,BATTING,96,375,Matthew Short,,"445 v Pakistan, 16/11/2024"
2024-01-02,T20,BATTING,97,371,Sean Williams,,"481 v Ireland, 14/07/2019"
2024-01-02,T20,BATTING,98,370,Shimron Hetmyer,,"481 v Australia, 06/11/2021"
2024-01-02,T20,BATTING,99,368,Craig Ervine,,"424 v Namibia, 17/05/2022"
2024-01-02,T20,BATTING,100,366,Jatinder Singh,,"524 v Bangladesh, 19/10/2021"
2024-01-02,T20,BOWLING,1,726,Adil Rashid,,"746 v West Indies, 30/01/2022"
2024-01-02,T20,BOWLING,2,685,Ravi Bishnoi,,"699 v Australia, 03/12/2023"
2024-01-02,T20,BOWLING,3,683,Akeal Hosein,,"708 v England, 14/11/2024"
2024-01-02,T20,BOWLING,4,679,Wanindu De Silva,,"797 v West Indies, 04/11/2021"
2024-01-02,T20,BOWLING,5,677,Maheesh Theekshana,,"684 v New Zealand, 08/04/2023"
2024-01-02,T20,BOWLING,6,671,Rashid Khan,,"816 v Bangladesh, 05/06/2018"
2024-01-02,T20,BOWLING,7,657,Mitchell Santner,,"731 v Pakistan, 22/01/2018"
2024-01-02,T20,BOWLING,8,654,Tabraiz Shamsi,,"821 v West Indies, 03/07/2021"
2024-01-02,T20,BOWLING,9,648,Fazalhaq Farooqi,,"692 v Pakistan, 27/03/2023"
2024-01-02,T20,BOWLING,10,643,Reece Topley,,"662 v Australia, 12/10/2022"
2024-01-02,T20,BOWLING,11,637,Josh Hazlewood,,"806 v Sri Lanka, 13/02/2022"
2024-01-02,T20,BOWLING,12,636,Mujeeb Ur Rahman,,"745 v Ireland, 08/03/2020"
2024-01-02,T20,BOWLING,13,634,Anrich Nortje,,"695 v India, 12/06/2022"
2024-01-02,T20,BOWLING,14,631,Adam Zampa,,"743 v Sri Lanka, 11/02/2022"
2024-01-02,T20,BOWLING,15,630,Sam Curran,,"688 v Pakistan, 13/11/2022"
2024-01-02,T20,BOWLING,16,629,Rauf,,"657 v New Zealand, 15/04/2023"
2024-01-02,T20,BOWLING,17,625,Axar Patel,,"667 v Afghanistan, 14/01/2024"
2024-01-02,T20,BOWLING,18,621,Alzarri Joseph,,"646 v England, 14/12/2023"
2024-01-02,T20,BOWLING,19,617,Ish Sodhi,,"661 v Bangladesh, 28/03/2021"
2024-01-02,T20,BOWLING,20,610,Keshav Maharaj,,"662 v India, 04/10/2022"
2024-01-02,T20,BOWLING,21,607,Shadab Khan,,"769 v Scotland, 13/06/2018"
2024-01-02,T20,BOWLING,22,605,Mustafizur Rahman,,"695 v Sri Lanka, 06/04/2017"
2024-01-02,T20,BOWLING,23,598,Shaheen Afridi,,"634 v Australia, 05/04/2022"
2024-01-02,T20,BOWLING,24,590,Kuldeep Yadav,,"728 v New Zealand, 10/02/2019"
2024-01-02,T20,BOWLING,25,589,Arshdeep Singh,,"656 v South Africa, 15/11/2024"
2024-01-02,T20,BOWLING,26,588,Tim Southee,,"669 v Bangladesh, 01/04/2021"
2024-01-02,T20,BOWLING,27,582,Jason Holder,,"588 v England, 14/12/2023"
2024-01-02,T20,BOWLING,28,580,Shakib Al Hasan,,"672 v Pakistan, 30/03/2014"
2024-01-02,T20,BOWLING,29,576,Hasan,,"632 v West Indies, 07/07/2022"
2024-01-02,T20,BOWLING,30,549,Wayne Parnell,,"577 v West Indies, 28/03/2023"
2024-01-02,T20,BOWLING,31,547,Mohammad Wasim,,"609 v Netherlands, 30/10/2022"
2024-01-02,T20,BOWLING,32,544,Nathan Ellis,,"628 v Pakistan, 18/11/2024"
2024-01-02,T20,BOWLING,33,525,Naseem Shah,,"578 v Afghanistan, 24/03/2023"
2024-01-02,T20,BOWLING,33,525,Taskin Ahmed,,"608 v India, 09/10/2024"
2024-01-02,T20,BOWLING,35,519,Mark Watt,,"603 v New Zealand, 03/11/2021"
2024-01-02,T20,BOWLING,36,518,Chris Woakes,,"580 v Pakistan, 13/11/2022"
2024-01-02,T20,BOWLING,36,518,Nasum Ahmed,,"637 v Afghanistan, 05/03/2022"
2024-01-02,T20,BOWLING,38,513,Bhuvneshwar Kumar,,"682 v Afghanistan, 08/09/2022"
2024-01-02,T20,BOWLING,39,509,Trent Boult,,"653 v Sri Lanka, 29/10/2022"
2024-01-02,T20,BOWLING,40,506,Kagiso Rabada,,"595 v West Indies, 25/03/2016"
2024-01-02,T20,BOWLING,41,500,Mark Wood,,"610 v Sri Lanka, 24/06/2021"
2024-01-02,T20,BOWLING,42,492,Hasan Mahmud,,"529 v Ireland, 29/03/2023"
2024-01-02,T20,BOWLING,43,490,Richard Ngarava,,"526 v Namibia, 22/11/2023"
2024-01-02,T20,BOWLING,44,489,Yuzvendra Chahal,,"706 v Bangladesh, 18/03/2018"
2024-01-02,T20,BOWLING,45,485,Joshua Little,,"528 v New Zealand, 04/11/2022"
2024-01-02,T20,BOWLING,46,484,Lahiru Kumara,,"501 v England, 05/11/2022"
2024-01-02,T20,BOWLING,46,484,Pat Cummins,,"610 v England, 31/08/2015"
2024-01-02,T20,BOWLING,46,484,Naveen Murid,,"590 v South Africa, 26/06/2024"
2024-01-02,T20,BOWLING,49,482,Aayan Afzal Khan,,"527 v Scotland, 14/03/2024"
2024-01-02,T20,BOWLING,50,481,Ravichandran Ashwin,,"765 v Sri Lanka, 14/02/2016"
2024-01-02,T20,BOWLING,51,478,Lungi Ngidi,,"568 v Pakistan, 03/11/2022"
2024-01-02,T20,BOWLING,52,475,Chris Jordan,,"659 v New Zealand, 03/11/2019"
2024-01-02,T20,BOWLING,53,473,Fred Klaassen,,"473 v South Africa, 06/11/2022"
2024-01-02,T20,BOWLING,54,468,Obed McCoy,,"567 v India, 02/08/2022"
2024-01-02,T20,BOWLING,55,463,Mark Adair,,"573 v Namibia, 02/11/2019"
2024-01-02,T20,BOWLING,56,462,Bernard Scholtz,,"521 v Zimbabwe, 22/11/2023"
2024-01-02,T20,BOWLING,56,462,Mohammad Shoriful Islam,,"513 v West Indies, 03/07/2022"
2024-01-02,T20,BOWLING,58,459,Hardik Pandya,,"545 v South Africa, 24/02/2018"
2024-01-02,T20,BOWLING,59,457,Paul van Meekeren,,"552 v Ireland, 13/06/2018"
2024-01-02,T20,BOWLING,60,454,Mohammad Mohammad Nabi,,"638 v West Indies, 27/03/2016"
2024-01-02,T20,BOWLING,60,454,Zahoor Khan,,"501 v New Zealand, 17/08/2023"
2024-01-02,T20,BOWLING,62,451,Chamika Karunaratne,,"498 v Australia, 25/10/2022"
2024-01-02,T20,BOWLING,62,451,Mohammad Nawaz,,"560 v England, 28/09/2022"
2024-01-02,T20,BOWLING,62,451,Michael Bracewell,,"548 v India, 29/01/2023"
2024-01-02,T20,BOWLING,65,444,Adam Milne,,"661 v Pakistan, 22/03/2016"
2024-01-02,T20,BOWLING,66,441,Ali Naseer,,"441 v Afghanistan, 02/01/2024"
2024-01-02,T20,BOWLING,67,429,Safyaan Sharif,,"501 v Ireland, 15/02/2019"
2024-01-02,T20,BOWLING,68,423,Tendai Chatara,,"478 v Namibia, 30/10/2023"
2024-01-02,T20,BOWLING,69,420,Tanveer Sangha,,"420 v India, 03/12/2023"
2024-01-02,T20,BOWLING,70,414,Mohammed Siraj,,"497 v Sri Lanka, 30/07/2024"
2024-01-02,T20,BOWLING,71,412,Lockie Ferguson,,"613 v Sri Lanka, 10/11/2024"
2024-01-02,T20,BOWLING,72,411,Muhammad Jawadullah,,"450 v United States, 04/10/2024"
2024-01-02,T20,BOWLING,73,407,Jason Behrendorff,,"465 v West Indies, 13/02/2024"
2024-01-02,T20,BOWLING,74,405,Blessing Muzarabani,,"501 v India, 14/07/2024"
2024-01-02,T20,BOWLING,74,405,Ehsan Khan,,"478 v Oman, 30/10/2019"
2024-01-02,T20,BOWLING,76,403,Bilal Khan,,"571 v UAE, 14/02/2022"
